% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT,forecast_24,residuals_24,forecast_36,residuals_36,forecast_48,residuals_48,forecast_60,residuals_60
1.49961,1.50332,4649,5530,16459,2336,1094840,,-79744.63992426451,,-76978.99038800783,,-77720.18544731708,,-80152.24657499604
1.42123,1.40257,4601,5234,15763,2224,1123869,,24927.495317116613,,29332.971506456146,,26907.365987545578,,12058.934971889015
1.39258,1.4035799999999998,4442,4660,14776,2196,1052737,,-40670.02498649317,,-41099.296747680986,,-35651.287837299285,,-36480.782333155395
1.21697,1.23749,3937,4115,13451,2258,1086961,,14831.992039241595,,17220.41888561356,,14593.704285073327,,17754.624344091862
1.11266,1.12161,3506,3741,12106,2206,1079343,,-7266.1423587300815,,-8645.880723102717,,-3265.112384496024,,-25390.85578721529
0.991888,1.01276,3056,3288,10695,2159,1056024,,-9939.154883213341,,-5033.943189858226,,-7799.138669921318,,-16219.94340961962
0.946401,0.959768,2955,3117,10027,2084,1044732,,-9042.105069038691,,-3942.582730976632,,-4613.208782243775,,-14096.778200905304
0.8746950000000001,0.8789170000000001,2512,2726,8722,2154,992358,,-39282.20526109589,,-36815.31980704609,,-35746.00942153903,,-42955.036557310494
0.8091689999999999,0.794181,2346,2661,8425,2111,1060841,,34485.24235830689,,33683.23414431175,,37519.96456761926,,18844.342579056392
0.75452,0.7663939999999999,2222,2571,8116,2154,1058986,,35711.35807187506,,38772.465021970565,,49923.69839657948,,27635.126155625097
0.7329829999999999,0.748613,2138,2466,7787,2140,1040191,,-19173.792876826366,,-13289.813256259076,,-10518.49981919839,,-9093.86616211594
0.725811,0.757116,2354,2438,7884,2151,1041320,,-2480.2041930838022,,-2508.352985586156,,7280.190929282922,,-13510.285793846473
0.754209,0.770094,2102,2392,8060,2167,1046625,,5181.243449425092,,3757.4445568011142,,16780.61325499229,,2164.556524905842
0.729672,0.833506,2634,2831,8994,2200,1079056,,29937.07630797173,,29674.435764284106,,47170.08871294162,,23982.347581773764
0.839875,0.94034,2911,3503,10103,2170,1074399,,8587.40173462662,,11256.626716435421,,18296.607776972698,,10714.48221276165
0.989358,1.08197,3428,4244,11904,2193,1100212,,23542.7394531616,,18580.874461105792,,37771.78357877815,,31637.048119219486
1.1354,1.20216,3810,4548,13188,2217,1097022,,1547.7112010566052,,380.6333199122455,,12462.008519451367,,7753.28540218831
1.23124,1.27291,3912,5502,14843,2247,1166071,,62604.66391836316,,57693.37901055813,,70801.5936968436,,61933.70726458775
1.24448,1.3881,4469,5678,16001,2224,1152730,,4860.847911117133,,1926.9294640854932,,14717.053865252063,,5642.208688433049
1.3379,1.49515,4981,6121,17453,2211,1167311,,23003.691418509465,,24726.892114314716,,26479.996755235363,,27904.95288128918
1.49002,1.50284,6219,7658,21916,2912,1458307,,295897.9975019966,,288085.78551581595,,299812.2221688782,,296526.5991505992
1.59192,1.59764,6550,7638,22954,2942,1436748,,-30026.649923635414,,-31350.66106409044,,-16802.446622328134,,-7950.493731688708
1.72572,1.73931,7287,8292,24886,2966,1430800,,-17889.238144578645,,-26502.41953071137,,-4031.784914157586,,-26141.3733650574
1.83419,1.86039,7892,9349,27419,2997,1473831,,31582.76488927123,,25469.936716245255,,40182.57107137772,,31922.93980130949
2.04008,2.01412,8658,10068,28910,3005,1435369,,-33577.24197994452,,-42292.462389356224,,-22392.703910716344,,-23471.370493798982
2.39351,2.36364,10557,12551,34586,3022,1463253,,7013.863447980955,,3253.550260927761,,6875.53923383262,,19564.06396829919
2.63251,2.64428,11446,13671,37732,2991,1426928,,-45504.206707548816,,-55408.83712823363,,-39633.104695278686,,-17047.031630755402
2.89941,2.97387,12716,17058,44161,2987,1484969,,32875.889469194924,,16613.58835262549,,30914.121294698212,,50919.95448082965
3.41501,3.4538900000000003,14444,14821,44044,2993,1275199,,-199073.48209904414,,-207440.3354097046,,-210945.4543899654,,-179101.79580979818
3.2579,3.31281,13852,16397,48904,2995,1476208,,131600.11223403155,,124250.14891155856,,108023.0257668565,,132364.63815919845
3.94308,3.86928,14728,21877,56444,2958,1458774,,16938.772392754676,,-3215.163618741557,,33133.63082906674,,14459.528541051317
5.06435,5.02613,18001,29182,71594,2926,1424436,,-21232.34134188248,,2211.933679682901,,-71969.96854453441,,409.21640356769785
7.061610000000001,7.15315,24097,34004,95757,2917,1338669,,-106984.96391911386,,-103946.49878870323,,-122980.92628171621,,-94234.47377217025
5.90066,6.21936,21594,23392,88731,2970,1426691,,62694.63558801077,,59258.97702338477,,82910.74909141357,,59495.816426815465
4.9402,5.06711,15564,22756,75614,3002,1492251,,86632.98979289527,,45006.81454942422,,96585.45069731888,,-12389.496604455868
5.33135,5.35768,16587,29668,79783,2995,1489132,,46392.637779337354,,48024.35259350273,,-38060.31309599732,,-65898.90160265774
6.07822,6.02274,18574,35275,90150,2997,1496826,,37523.80879297457,,96983.79902862711,,8926.150661695516,,34875.239095463185
6.74724,6.8727100000000005,20299,44117,108307,2995,1575900,,91946.8104404984,,68276.62641548179,,89047.11849000468,,76806.14977308898
6.80157,7.08558,20270,45513,111361,3005,1571657,,40359.93499258347,,19322.985575671773,,36020.05358173442,,-4319.96862081415
6.11292,6.220680000000001,17393,36909,95418,2969,1533883,,28700.303007650888,,17936.415616963757,,-2710.7661581458524,1585029.279722172,-51146.27972217207
5.52513,5.619680000000001,15330,28531,80559,2984,1433517,,-9344.41182305431,,-22897.013867728878,,-21910.3825945328,1555572.4577741583,-122055.45777415833
5.12333,5.10268,13820,25490,74823,2947,1466346,,85770.018447713,,89023.37310399674,,91697.72073520836,1518663.2361776659,-52317.23617766588
5.26652,5.289280000000001,13888,26396,78779,2913,1489410,,74742.99830203038,,74930.10827516066,,102340.99343839055,1488172.1888746682,1237.8111253317911
5.66932,6.28745,14154,27756,89607,2847,1425172,,-7593.041393858846,,7580.092232185649,,18058.83656092873,1458114.0327909337,-32942.032790933736
6.3802900000000005,7.35285,10790,17512,78584,2810,1068755,,-313210.9454691461,,-294829.233505127,,-260324.61620592815,1428449.630759654,-359694.6307596541
4.916919999999999,6.22687,5129,8322,53142,2738,853431,,-219370.10234209732,,-209126.82925776322,,-193857.98246083176,1400100.6166086514,-546669.6166086514
3.78625,4.82995,2359,4852,36251,2696,750546,,-133450.89075970848,,-153503.25124971545,,-117323.65068904741,1373791.4583915044,-623245.4583915044
2.8012200000000003,3.47366,1496,3426,24974,2698,718953,,-64767.07915300748,,-58715.1067123519,,-6165.1126593006775,1350154.2532684838,-631201.2532684838
2.12907,2.57391,1068,2667,18274,2679,709970,,-47704.15732167475,,-64285.900955935824,,11202.210359585239,1329258.970722949,-619288.9707229489
1.73315,2.02032,926,2317,15164,2663,750576,,23993.19624067319,,-2133.6665605035378,,88854.48757831391,1311011.0719787776,-560435.0719787776
1.40939,1.6211,864,2098,12821,2635,790883,,52281.423013238236,,41367.64413159236,,120166.83668837894,1295414.880056941,-504531.88005694095
1.18657,1.35218,720,1883,11058,2624,817791,,47372.754476540606,,42287.15486245509,710729.3161979858,107061.68380201422,1282416.0319680397,-464625.0319680397
1.11444,1.23805,788,1960,10480,2613,846493,,43016.24571253429,,40663.5160786116,656993.5539388775,189499.44606112246,1271829.408119403,-425336.40811940306
1.00711,1.07708,900,2221,11416,2963,1059901,,231456.6721979431,,231794.712280115,600577.8873236259,459323.11267637415,1263388.417699574,-203487.41769957403
0.8898780000000001,0.887647,805,1893,9605,2946,1082074,,55424.3178129521,,59284.503331988584,554081.3153281282,527992.6846718718,1256796.496901465,-174722.4969014651
0.815858,0.8209780000000001,801,1967,9318,2925,1134988,,77997.02000057232,,78826.465700611,513975.88462482917,621012.1153751708,1251750.1072658896,-116762.10726588964
0.837779,0.814955,878,2139,9572,2899,1174543,,69574.4083203678,,70678.61469260999,480632.2765535307,693910.7234464693,1247948.4813402146,-73405.48134021461
0.929189,0.951491,1005,2679,11866,2935,1247096,,104881.70773511194,,106537.86021666508,452949.4782440935,794146.5217559065,1245104.8828909697,1991.1171090302523
1.13871,1.20333,1212,3487,15490,2892,1287264,,74823.66008979455,,82155.025842509,430416.602962643,856847.397037357,1242959.7296859426,44304.27031405736
1.27591,1.38465,1394,3965,17826,2888,1287401,,39550.77107183682,,50394.50346461125,412529.518222883,874871.481777117,1241289.340310205,46111.65968979499
1.34978,1.47371,1544,4092,20043,2913,1360037,,86014.54544931976,,92427.81420255569,398896.09474112326,961140.9052588767,1239908.7653004993,120128.23469950072
1.34436,1.43806,1657,4070,19250,2887,1338613,,13465.71760403621,,17757.141023902223,389118.68087532243,949494.3191246776,1238671.0904550198,99941.90954498015
1.22126,1.21924,1634,3554,16523,2948,1355190,,20586.500631199684,,17343.25400607777,382793.09887231013,972396.9011276899,1237465.0416399364,117724.95836006361
1.15381,1.1519,1608,3493,15514,2986,1346820,,-15462.39706453099,1375097.6979957183,-28277.697995718336,379512.2378850856,967307.7621149144,1236211.3496490521,110608.65035094786
1.0649,1.05776,1570,3268,14103,2945,1333292,,-21807.979622519808,1385996.8647626955,-52704.864762695506,378883.5638598348,954408.4361401652,1234858.0977465287,98433.90225347131
0.979173,0.980887,1587,3141,13131,2965,1338686,,10439.700820412021,1391118.914168594,-52432.91416859394,380538.69697844505,958147.303021555,1233375.5547119803,105310.44528801972
0.967664,0.959772,1804,3263,12900,2923,1344069,,8524.399685905548,1396757.732497714,-52688.732497713994,384136.4237358221,959932.5762641779,1231751.0492025316,112317.95079746842
1.00158,0.972423,1864,3942,13138,2957,1351058,,18578.698696256848,1398529.2093285208,-47471.20932852081,389361.5655524925,961696.4344475075,1229984.246676586,121073.7533234139
0.917339,0.915323,1766,3574,12232,2907,1336359,,-18834.102738936665,1399089.7599199119,-62730.759919911856,395923.34569271316,940435.6543072868,1228083.0037451177,108275.99625488231
1.02954,0.97981,1995,3806,13001,2894,1326890,,51.31168924900703,1400189.8141187525,-73299.81411875249,403554.57118378935,923335.4288162107,1226059.8887221348,100830.11127786525
0.975797,0.956785,2068,3609,13005,2921,1359239,,36189.51148681529,1401908.8631520437,-42669.86315204366,412011.53053656046,947227.4694634395,1223929.4127724583,135309.58722754172
1.0586,1.0348,2273,4311,14457,2919,1397083,,49136.6026974821,1403762.344369255,-6679.344369255006,421073.98550513224,976009.0144948678,1221705.9664559509,175377.03354404913
1.08369,1.0713,2460,4710,16493,3318,1539527,,163179.858878833,1405701.281977405,133825.71802259493,430544.84784725675,1108982.1521527432,1219402.4079128131,320124.5920871869
1.2079799999999998,1.18587,2553,5248,19156,3351,1615360,,74083.87445902056,1407839.9065243425,207520.09347565752,440249.4699263966,1175110.5300736034,1217029.2175348722,398330.78246512776
1.10574,1.08922,2305,4611,17233,3335,1582135,,6384.330327106873,1410187.410702932,171947.58929706807,450034.66982574726,1132100.3301742529,1214594.1203580198,367540.87964198017
1.1882700000000002,1.14924,2445,4855,18150,3356,1579306,1579707.595610021,-401.59561002091505,1412637.1299729922,166668.87002700777,459767.6284749738,1119538.3715250262,1212102.0742570178,367203.9257429822
1.25309,1.18999,2517,4929,18607,3451,1563623,1575907.2395492382,-12284.239549238235,1415061.3206201151,148561.67937988485,469334.7346100012,1094288.265389999,1209555.5247701262,354067.4752298738
1.44223,1.33645,2727,5851,21401,3453,1601333,1571555.7042088602,29777.295791139826,1417350.6513684243,183982.3486315757,478640.3962563963,1122692.6037436037,1206954.8350078464,394378.16499215364
1.48489,1.37774,2775,5546,22603,3423,1640587,1569955.990239621,70631.0097603791,1419410.9968254257,221176.00317457435,487605.8149982157,1152981.1850017842,1204298.8108264506,436288.1891735494
1.55053,1.42728,2689,5346,22695,3362,1590088,1568986.3091489207,21101.6908510793,1421155.5280076382,168932.47199236182,496167.72284521454,1093920.2771547856,1201585.2555900859,388502.7444099141
1.60937,1.4964,2483,4579,21297,3366,1423220,1569386.4310950728,-146166.43109507277,1422506.1062443727,713.8937556273304,504277.092453344,918942.907546656,1198811.5036521652,224408.49634783482
1.56746,1.44898,2603,4868,22270,3368,1536943,1570826.33534005,-33883.33534005005,1423397.565921864,113545.434078136,511897.8382172871,1025045.1617827129,1195974.8959794296,340968.1040205704
1.52214,1.43002,2566,4721,22203,3386,1552636,1572973.9820579474,-20337.982057947433,1423779.573410143,128856.42658985709,519005.5262780889,1033630.4737219111,1193073.1744248467,359562.82557515334
1.50787,1.39865,2482,4278,20865,3325,1491798,1575489.4598771282,-83691.45987712825,1423615.8748616173,68182.12513838266,525586.1085857869,966211.8914142131,1190104.7825580486,301693.2174419514
1.55631,1.45757,2323,3563,19840,3329,1361170,1578194.7428803188,-217024.74288031878,1422882.7653632713,-61712.76536327135,531634.6928699233,829535.3071300767,1187069.0703696762,174100.92963032378
1.5924,1.53951,2585,3934,22433,3307,1457151,1581011.780483432,-123860.78048343211,1421567.6894942825,35583.31050571753,537154.3580516542,919996.6419483458,1183966.4074513311,273184.59254866885
1.4767,1.43551,2413,4546,22702,3336,1581455,1583895.7563880421,-2440.756388042122,1419667.939338672,161787.06066132803,542155.0231988251,1039299.9768011749,1180798.21446777,400656.78553223005
1.29451,1.26458,2380,4055,19186,3313,1517183,1586789.6927600545,-69606.69276005449,1417189.2640066666,99993.7359933334,546652.3770124796,970530.6229875204,1177566.9260596163,339616.07394038374
1.2526,1.21119,2566,4049,18337,3338,1513962,1589618.3849418592,-75656.38494185917,1414144.417520184,99817.58247981593,550666.8736386702,963295.1263613298,1174275.8999924576,339686.1000075424
1.10043,1.1221,2558,3937,16877,3344,1504061,1592300.3585237507,-88239.35852375068,1410551.7736294023,93509.22637059772,554222.7992409598,949838.2007590402,1170929.287689789,333131.71231021103
1.17828,1.08335,2632,3997,16033,3310,1479946,1594760.7699962608,-114814.76999626076,1406434.0927922616,73511.90720773838,557347.4123520047,922598.5876479953,1167531.8805561145,312414.1194438855
1.02473,0.977093,2554,3726,14054,3260,1438348,1596937.5219339614,-158589.52193396143,1401817.4612289257,36530.538771074265,560070.1596756886,878277.8403243114,1164088.9450103273,274259.05498967273
0.990461,0.909742,2317,3143,12567,3261,1381381,1598781.4462841623,-217400.44628416235,1396730.3957932522,-15349.395793252159,562421.967805712,818959.032194288,1160606.057181812,220774.9428181881
0.862614,0.8613219999999999,2534,3525,13244,3271,1537636,1600254.0369909327,-62618.036990932655,1391203.1059009603,146432.89409903972,564434.6102760914,973201.3897239086,1157088.9460105821,380547.05398941785
0.839059,0.846722,2756,3528,12913,3258,1525058,1601325.307838681,-76267.30783868092,1385266.9014762912,139791.09852370876,566140.1484506859,958917.8515493141,1153543.3512340537,371514.6487659463
0.895958,0.908885,3203,3778,13979,3254,1538038,1601972.5710014598,-63934.571001459844,1378953.7295182445,159084.2704817555,567570.4439783967,970467.5560216033,1149974.900588919,388063.09941108106
0.910926,0.941625,3478,3796,14389,3177,1528103,1602179.8530057701,-74076.85300577013,1372295.8167942727,155807.18320572725,568756.7398808876,959346.2601191124,1146389.0086165904,381713.9913834096
0.946945,0.972185,3734,3818,14999,3066,1542813,1601937.452977541,-59124.4529775409,1365325.3951823486,177487.60481765145,569729.3067980699,973083.6932019301,1142790.7978049158,400022.2021950842
0.963716,1.01376,3955,3843,15307,3027,1509928,1601241.375125141,-91313.37512514112,1358074.488233217,151853.51176678296,570517.1504902532,939410.8495097468,1139185.041463215,370742.9585367851
